Date,Tm,Home_Away,Opp,W/L,R,RA,D/N,Streak
"Tuesday, Jun 15",PHI,@,LAD,L,3.0,5.0,N,-2
"Wednesday, Jun 16",PHI,@,LAD,W,2.0,0.0,N,1
"Friday, Jun 18",PHI,@,SFG,L,3.0,5.0,N,-1
"Saturday, Jun 19",PHI,@,SFG,W,13.0,6.0,D,1
"Sunday, Jun 20",PHI,@,SFG,L,2.0,11.0,D,-1
"Tuesday, Jun 22",PHI,Home,WSN,L,2.0,3.0,N,-2
"Wednesday, Jun 23",PHI,Home,WSN,L,12.0,13.0,D,-3
"Monday, Jun 28",PHI,@,CIN,L,4.0,12.0,N,-1
"Friday, Jul 2",PHI,Home,SDP,W-wo,4.0,3.0,N,1
"Saturday, Jul 3",PHI,Home,SDP,W,4.0,2.0,D,2
"Sunday, Jul 4",PHI,Home,SDP,L,1.0,11.0,D,-1
"Monday, Jul 5",PHI,@,CHC,W,13.0,3.0,N,1
"Tuesday, Jul 6",PHI,@,CHC,W,15.0,10.0,N,2
"Wednesday, Jul 7",PHI,@,CHC,L,3.0,8.0,N,-1
"Thursday, Jul 8",PHI,@,CHC,W,8.0,0.0,N,1
"Monday, Jul 26",PHI,Home,WSN,W-wo,6.0,5.0,N,2
"Tuesday, Jul 27",PHI,Home,WSN,L,4.0,6.0,N,-1
"Thursday, Jul 29 (1)",PHI,Home,WSN,L,1.0,3.0,D,-2
"Thursday, Jul 29 (2)",PHI,Home,WSN,W-wo,11.0,8.0,D,1
"Friday, Jul 30",PHI,@,PIT,L,0.0,7.0,N,-1
"Saturday, Jul 31",PHI,@,PIT,L-wo,2.0,3.0,N,-2
"Sunday, Aug 1",PHI,@,PIT,W,15.0,4.0,D,1
"Monday, Aug 2",PHI,@,WSN,W,7.0,5.0,N,2
"Tuesday, Aug 3",PHI,@,WSN,W,5.0,4.0,N,3
"Wednesday, Aug 4",PHI,@,WSN,W,9.0,5.0,N,4
"Thursday, Aug 5",PHI,@,WSN,W,7.0,6.0,D,5
"Tuesday, Aug 10",PHI,Home,LAD,L,0.0,5.0,N,-1
"Wednesday, Aug 11",PHI,Home,LAD,L,2.0,8.0,N,-2
"Thursday, Aug 12",PHI,Home,LAD,W,2.0,1.0,D,1
"Friday, Aug 13",PHI,Home,CIN,L,1.0,6.0,N,-1
"Saturday, Aug 14",PHI,Home,CIN,W,6.0,1.0,D,1
"Sunday, Aug 15",PHI,Home,CIN,L,4.0,7.0,D,-1
"Friday, Aug 20",PHI,@,SDP,W,4.0,3.0,N,1
"Saturday, Aug 21",PHI,@,SDP,L-wo,3.0,4.0,N,-1
"Sunday, Aug 22",PHI,@,SDP,W,7.0,4.0,D,1
"Monday, Aug 30",PHI,@,WSN,W,7.0,4.0,N,4
"Tuesday, Aug 31",PHI,@,WSN,W,12.0,6.0,N,5
"Thursday, Sep 2",PHI,@,WSN,W,7.0,6.0,D,6
"Monday, Sep 6",PHI,@,MIL,W,12.0,0.0,D,2
"Tuesday, Sep 7",PHI,@,MIL,L,0.0,10.0,N,-1
"Wednesday, Sep 8",PHI,@,MIL,L,3.0,4.0,N,-2
"Thursday, Sep 9",PHI,Home,COL,L,3.0,4.0,N,-3
"Friday, Sep 10",PHI,Home,COL,L,2.0,11.0,N,-4
"Saturday, Sep 11",PHI,Home,COL,W,6.0,1.0,N,1
"Sunday, Sep 12",PHI,Home,COL,L,4.0,5.0,D,-1
"Tuesday, Sep 14",PHI,Home,CHC,L,3.0,6.0,N,-2
"Wednesday, Sep 15",PHI,Home,CHC,W-wo,6.0,5.0,N,1
"Thursday, Sep 16",PHI,Home,CHC,W,17.0,8.0,N,2
"Thursday, Sep 23",PHI,Home,PIT,W,12.0,6.0,N,3
"Friday, Sep 24",PHI,Home,PIT,W,8.0,6.0,N,4
"Saturday, Sep 25",PHI,Home,PIT,W,3.0,0.0,D,5
"Sunday, Sep 26",PHI,Home,PIT,L,0.0,6.0,D,-1
"Thursday, Apr 1",CHC,Home,PIT,L,3.0,5.0,D,-1
"Saturday, Apr 3",CHC,Home,PIT,W,5.0,1.0,D,1
"Sunday, Apr 4",CHC,Home,PIT,W,4.0,3.0,D,2
"Monday, Apr 5",CHC,Home,MIL,W,5.0,3.0,N,3
"Tuesday, Apr 6",CHC,Home,MIL,L,0.0,4.0,N,-1
"Wednesday, Apr 7",CHC,Home,MIL,L,2.0,4.0,D,-2
"Thursday, Apr 8",CHC,@,PIT,W,4.0,2.0,D,1
"Saturday, Apr 10",CHC,@,PIT,L,2.0,8.0,N,-1
"Sunday, Apr 11",CHC,@,PIT,L,1.0,7.0,D,-2
"Monday, Apr 12",CHC,@,MIL,L,3.0,6.0,N,-3
"Tuesday, Apr 13",CHC,@,MIL,W,3.0,2.0,N,1
"Wednesday, Apr 14",CHC,@,MIL,L,0.0,7.0,D,-1
"Friday, Apr 23",CHC,Home,MIL,W,15.0,2.0,D,4
"Saturday, Apr 24",CHC,Home,MIL,L,3.0,4.0,D,-1
"Sunday, Apr 25",CHC,Home,MIL,L,0.0,6.0,D,-2
"Friday, Apr 30",CHC,@,CIN,L,6.0,8.0,N,-1
"Saturday, May 1",CHC,@,CIN,W,3.0,2.0,D,1
"Sunday, May 2",CHC,@,CIN,L-wo,12.0,13.0,D,-1
"Tuesday, May 4 (1)",CHC,Home,LAD,W,7.0,1.0,D,1
"Tuesday, May 4 (2)",CHC,Home,LAD,W-wo,4.0,3.0,N,2
"Wednesday, May 5",CHC,Home,LAD,W-wo,6.0,5.0,N,3
"Friday, May 7",CHC,Home,PIT,W,3.0,2.0,D,4
"Saturday, May 8",CHC,Home,PIT,W,3.0,2.0,D,5
"Sunday, May 9",CHC,Home,PIT,L,5.0,6.0,D,-1
"Monday, May 17",CHC,Home,WSN,W,7.0,3.0,N,2
"Tuesday, May 18",CHC,Home,WSN,W,6.0,3.0,N,3
"Wednesday, May 19",CHC,Home,WSN,L,3.0,4.0,N,-1
"Thursday, May 20",CHC,Home,WSN,W,5.0,2.0,D,1
"Friday, May 21",CHC,@,STL,W,12.0,3.0,N,2
"Saturday, May 22",CHC,@,STL,L,1.0,2.0,N,-1
"Sunday, May 23",CHC,@,STL,W,2.0,1.0,N,1
"Tuesday, May 25",CHC,@,PIT,W,4.0,3.0,N,2
"Wednesday, May 26",CHC,@,PIT,W,4.0,1.0,N,3
"Thursday, May 27",CHC,@,PIT,W,5.0,3.0,D,4
"Friday, May 28",CHC,Home,CIN,W,1.0,0.0,D,5
"Saturday, May 29",CHC,Home,CIN,W,10.0,2.0,D,6
"Sunday, May 30",CHC,Home,CIN,L,1.0,5.0,D,-1
"Monday, May 31",CHC,Home,SDP,W,7.0,2.0,D,1
"Tuesday, Jun 1",CHC,Home,SDP,W,4.0,3.0,N,2
"Wednesday, Jun 2",CHC,Home,SDP,W,6.0,1.0,D,3
"Thursday, Jun 3",CHC,@,SFG,L,2.0,7.0,N,-1
"Friday, Jun 4",CHC,@,SFG,L,5.0,8.0,N,-2
"Saturday, Jun 5",CHC,@,SFG,L,3.0,4.0,D,-3
"Sunday, Jun 6",CHC,@,SFG,W,4.0,3.0,D,1
"Monday, Jun 7",CHC,@,SDP,L,4.0,9.0,N,-1
"Tuesday, Jun 8",CHC,@,SDP,W,7.0,1.0,N,1
"Wednesday, Jun 9",CHC,@,SDP,W,3.0,1.0,D,2
"Friday, Jun 11",CHC,Home,STL,W,8.0,5.0,D,3
"Saturday, Jun 12",CHC,Home,STL,W,7.0,2.0,N,4
"Sunday, Jun 13",CHC,Home,STL,W,2.0,0.0,N,5
"Thursday, Jun 24",CHC,@,LAD,W,4.0,0.0,N,2
"Friday, Jun 25",CHC,@,LAD,L,2.0,6.0,N,-1
"Saturday, Jun 26",CHC,@,LAD,L-wo,2.0,3.0,D,-2
"Sunday, Jun 27",CHC,@,LAD,L,1.0,7.0,D,-3
"Monday, Jun 28",CHC,@,MIL,L,4.0,14.0,N,-4
"Tuesday, Jun 29",CHC,@,MIL,L,1.0,2.0,N,-5
"Wednesday, Jun 30",CHC,@,MIL,L,7.0,15.0,D,-6
"Friday, Jul 2",CHC,@,CIN,L,1.0,2.0,N,-7
"Saturday, Jul 3",CHC,@,CIN,L,2.0,3.0,D,-8
"Sunday, Jul 4",CHC,@,CIN,L,2.0,3.0,D,-9
"Friday, Jul 9",CHC,Home,STL,W,10.0,5.0,D,1
"Saturday, Jul 10",CHC,Home,STL,L,0.0,6.0,N,-1
"Monday, Jul 19",CHC,@,STL,L,3.0,8.0,N,-2
"Tuesday, Jul 20",CHC,@,STL,W,7.0,6.0,N,1
"Wednesday, Jul 21",CHC,@,STL,L-wo,2.0,3.0,N,-1
"Thursday, Jul 22",CHC,@,STL,L,2.0,3.0,N,-2
"Monday, Jul 26",CHC,Home,CIN,W-wo,6.0,5.0,N,2
"Tuesday, Jul 27",CHC,Home,CIN,L,4.0,7.0,N,-1
"Wednesday, Jul 28",CHC,Home,CIN,L,2.0,8.0,N,-2
"Thursday, Jul 29",CHC,Home,CIN,L,4.0,7.0,D,-3
"Friday, Jul 30",CHC,@,WSN,L,3.0,4.0,N,-4
"Saturday, Jul 31",CHC,@,WSN,W,6.0,3.0,N,1
"Sunday, Aug 1",CHC,@,WSN,L-wo,5.0,6.0,D,-1
"Tuesday, Aug 3",CHC,@,COL,L,6.0,13.0,N,-2
"Wednesday, Aug 4",CHC,@,COL,W,3.0,2.0,N,1
"Thursday, Aug 5",CHC,@,COL,L,5.0,6.0,D,-1
"Tuesday, Aug 10 (1)",CHC,Home,MIL,L,2.0,4.0,D,-5
"Tuesday, Aug 10 (2)",CHC,Home,MIL,L,3.0,6.0,N,-6
"Wednesday, Aug 11",CHC,Home,MIL,L,0.0,10.0,N,-7
"Thursday, Aug 12",CHC,Home,MIL,L,4.0,17.0,D,-8
"Monday, Aug 16",CHC,@,CIN,L,5.0,14.0,N,-12
"Tuesday, Aug 17",CHC,@,CIN,W,2.0,1.0,N,1
"Wednesday, Aug 18",CHC,@,CIN,W,7.0,1.0,D,2
"Monday, Aug 23",CHC,Home,COL,W-wo,6.0,4.0,N,1
"Wednesday, Aug 25 (1)",CHC,Home,COL,W,5.0,2.0,D,2
"Wednesday, Aug 25 (2)",CHC,Home,COL,L,10.0,13.0,N,-1
"Thursday, Sep 2",CHC,Home,PIT,W-wo,6.0,5.0,N,3
"Friday, Sep 3",CHC,Home,PIT,W,6.0,5.0,D,4
"Saturday, Sep 4",CHC,Home,PIT,W-wo,7.0,6.0,D,5
"Sunday, Sep 5",CHC,Home,PIT,W,11.0,8.0,D,6
"Monday, Sep 6",CHC,Home,CIN,W,4.0,3.0,D,7
"Tuesday, Sep 7",CHC,Home,CIN,L,3.0,4.0,N,-1
"Wednesday, Sep 8",CHC,Home,CIN,W-wo,4.0,1.0,N,1
"Friday, Sep 10",CHC,Home,SFG,L,1.0,6.0,D,-1
"Saturday, Sep 11",CHC,Home,SFG,L,4.0,15.0,D,-2
"Sunday, Sep 12",CHC,Home,SFG,L,5.0,6.0,D,-3
"Friday, Sep 17",CHC,@,MIL,L,5.0,8.0,N,-3
"Saturday, Sep 18",CHC,@,MIL,L,4.0,6.0,N,-4
"Sunday, Sep 19",CHC,@,MIL,W,6.0,4.0,D,1
"Friday, Sep 24 (1)",CHC,Home,STL,L,5.0,8.0,D,-3
"Friday, Sep 24 (2)",CHC,Home,STL,L,4.0,12.0,N,-4
"Saturday, Sep 25",CHC,Home,STL,L,5.0,8.0,D,-5
"Sunday, Sep 26",CHC,Home,STL,L,2.0,4.0,D,-6
"Tuesday, Sep 28",CHC,@,PIT,L,6.0,8.0,N,-7
"Wednesday, Sep 29",CHC,@,PIT,W,3.0,2.0,N,1
"Thursday, Sep 30",CHC,@,PIT,W,9.0,0.0,N,2
"Friday, Oct 1",CHC,@,STL,L-wo,3.0,4.0,N,-1
"Saturday, Oct 2",CHC,@,STL,W,6.0,5.0,N,1
"Sunday, Oct 3",CHC,@,STL,W,3.0,2.0,D,2
"Thursday, Apr 1",CIN,Home,STL,L,6.0,11.0,D,-1
"Saturday, Apr 3",CIN,Home,STL,W,9.0,6.0,D,1
"Sunday, Apr 4",CIN,Home,STL,W,12.0,1.0,D,2
"Monday, Apr 5",CIN,Home,PIT,W,5.0,3.0,N,3
"Tuesday, Apr 6",CIN,Home,PIT,W,14.0,1.0,N,4
"Wednesday, Apr 7",CIN,Home,PIT,W,11.0,4.0,D,5
"Monday, Apr 12",CIN,@,SFG,W,3.0,0.0,N,1
"Tuesday, Apr 13",CIN,@,SFG,L,6.0,7.0,N,-1
"Wednesday, Apr 14",CIN,@,SFG,L,0.0,3.0,D,-2
"Friday, Apr 23",CIN,@,STL,L,4.0,5.0,N,-5
"Saturday, Apr 24",CIN,@,STL,L,0.0,2.0,D,-6
"Sunday, Apr 25",CIN,@,STL,L,2.0,5.0,D,-7
"Monday, Apr 26",CIN,@,LAD,W,5.0,3.0,N,1
"Tuesday, Apr 27",CIN,@,LAD,W,6.0,5.0,N,2
"Wednesday, Apr 28",CIN,@,LAD,L,0.0,8.0,D,-1
"Monday, May 10",CIN,@,PIT,W,14.0,1.0,N,1
"Tuesday, May 11",CIN,@,PIT,L,2.0,7.0,N,-1
"Wednesday, May 12",CIN,@,PIT,W,5.0,1.0,D,1
"Thursday, May 13",CIN,@,COL,L,8.0,13.0,N,-1
"Friday, May 14",CIN,@,COL,L,6.0,9.0,N,-2
"Saturday, May 15",CIN,@,COL,W,6.0,5.0,N,1
"Sunday, May 16",CIN,@,COL,W,7.0,6.0,D,2
"Monday, May 17",CIN,Home,SFG,L,3.0,6.0,N,-1
"Tuesday, May 18",CIN,Home,SFG,L,2.0,4.0,N,-2
"Wednesday, May 19",CIN,Home,SFG,L,0.0,4.0,N,-3
"Thursday, May 20",CIN,Home,SFG,L,4.0,19.0,D,-4
"Friday, May 21",CIN,Home,MIL,W,9.0,4.0,N,1
"Saturday, May 22",CIN,Home,MIL,L,3.0,4.0,D,-1
"Sunday, May 23",CIN,Home,MIL,L,4.0,9.0,D,-2
"Tuesday, May 25",CIN,@,WSN,W,2.0,1.0,N,1
"Wednesday, May 26",CIN,@,WSN,L,3.0,5.0,D,-1
"Thursday, May 27",CIN,@,WSN,W,3.0,0.0,N,1
"Thursday, Jun 3",CIN,@,STL,W,4.0,2.0,N,1
"Friday, Jun 4",CIN,@,STL,W,6.0,4.0,N,2
"Saturday, Jun 5",CIN,@,STL,W,5.0,2.0,D,3
"Sunday, Jun 6",CIN,@,STL,W,8.0,7.0,D,4
"Tuesday, Jun 8",CIN,Home,MIL,L,1.0,5.0,N,-1
"Wednesday, Jun 9",CIN,Home,MIL,W,7.0,3.0,N,1
"Thursday, Jun 10",CIN,Home,MIL,L,2.0,7.0,D,-1
"Friday, Jun 11",CIN,Home,COL,W,11.0,5.0,N,1
"Saturday, Jun 12",CIN,Home,COL,W,10.0,3.0,D,2
"Sunday, Jun 13",CIN,Home,COL,W,6.0,2.0,D,3
"Monday, Jun 14",CIN,@,MIL,W,10.0,2.0,N,4
"Tuesday, Jun 15",CIN,@,MIL,W,2.0,1.0,N,5
"Wednesday, Jun 16",CIN,@,MIL,W,2.0,1.0,D,6
"Thursday, Jun 17",CIN,@,SDP,L-wo,4.0,6.0,N,-1
"Friday, Jun 18",CIN,@,SDP,L,2.0,8.0,N,-2
"Saturday, Jun 19",CIN,@,SDP,L,5.0,7.0,D,-3
"Sunday, Jun 20",CIN,@,SDP,L,2.0,3.0,D,-4
"Tuesday, Jun 29",CIN,Home,SDP,L,4.0,5.0,N,-1
"Wednesday, Jun 30",CIN,Home,SDP,L,5.0,7.0,N,-2
"Thursday, Jul 1",CIN,Home,SDP,W-wo,5.0,4.0,N,1
"Thursday, Jul 8",CIN,@,MIL,L,3.0,5.0,N,-1
"Friday, Jul 9",CIN,@,MIL,W,2.0,0.0,N,1
"Saturday, Jul 10",CIN,@,MIL,W,4.0,3.0,N,2
"Sunday, Jul 11",CIN,@,MIL,W,3.0,1.0,D,3
"Friday, Jul 16",CIN,Home,MIL,L,6.0,11.0,N,-1
"Saturday, Jul 17",CIN,Home,MIL,L,4.0,7.0,N,-2
"Sunday, Jul 18",CIN,Home,MIL,L,0.0,8.0,D,-3
"Friday, Jul 23",CIN,Home,STL,W,6.0,5.0,N,1
"Saturday, Jul 24",CIN,Home,STL,W,5.0,3.0,N,2
"Sunday, Jul 25",CIN,Home,STL,L,6.0,10.0,D,-1
"Thursday, Aug 5",CIN,Home,PIT,W,7.0,4.0,N,2
"Friday, Aug 6",CIN,Home,PIT,W,10.0,0.0,N,3
"Saturday, Aug 7",CIN,Home,PIT,W,11.0,3.0,N,4
"Sunday, Aug 8",CIN,Home,PIT,W,3.0,2.0,D,5
"Tuesday, Aug 24",CIN,@,MIL,L,4.0,7.0,N,-1
"Wednesday, Aug 25",CIN,@,MIL,L,1.0,4.0,N,-2
"Thursday, Aug 26",CIN,@,MIL,W,5.0,1.0,D,1
"Monday, Aug 30",CIN,Home,STL,L,1.0,3.0,N,-3
"Wednesday, Sep 1 (1)",CIN,Home,STL,L,4.0,5.0,D,-4
"Wednesday, Sep 1 (2)",CIN,Home,STL,W,12.0,2.0,N,1
"Friday, Sep 10",CIN,@,STL,W,4.0,2.0,N,1
"Saturday, Sep 11",CIN,@,STL,L,4.0,6.0,N,-1
"Sunday, Sep 12",CIN,@,STL,L,0.0,2.0,D,-2
"Tuesday, Sep 14",CIN,@,PIT,L,5.0,6.0,N,-3
"Wednesday, Sep 15",CIN,@,PIT,L-wo,4.0,5.0,N,-4
"Thursday, Sep 16",CIN,@,PIT,W,1.0,0.0,D,1
"Friday, Sep 17",CIN,Home,LAD,W,3.0,1.0,N,2
"Saturday, Sep 18",CIN,Home,LAD,L,1.0,5.0,D,-1
"Sunday, Sep 19",CIN,Home,LAD,L,5.0,8.0,D,-2
"Monday, Sep 20",CIN,Home,PIT,W,9.0,5.0,N,1
"Tuesday, Sep 21",CIN,Home,PIT,L,2.0,6.0,N,-1
"Thursday, Sep 23",CIN,Home,WSN,L,2.0,3.0,N,-2
"Friday, Sep 24",CIN,Home,WSN,W-wo,8.0,7.0,N,1
"Saturday, Sep 25",CIN,Home,WSN,W-wo,7.0,6.0,N,2
"Sunday, Sep 26",CIN,Home,WSN,W,9.0,2.0,D,3
"Monday, Sep 27",CIN,Home,PIT,W,13.0,1.0,D,4
"Friday, Oct 1",CIN,@,PIT,L,2.0,9.0,N,-3
"Saturday, Oct 2",CIN,@,PIT,L,6.0,8.0,N,-4
"Sunday, Oct 3",CIN,@,PIT,W,6.0,3.0,D,1
"Thursday, Apr 1",COL,Home,LAD,W,8.0,5.0,D,1
"Friday, Apr 2",COL,Home,LAD,L,6.0,11.0,N,-1
"Saturday, Apr 3",COL,Home,LAD,L,5.0,6.0,N,-2
"Sunday, Apr 4",COL,Home,LAD,L,2.0,4.0,D,-3
"Friday, Apr 9",COL,@,SFG,L,1.0,3.0,D,-1
"Saturday, Apr 10",COL,@,SFG,L,3.0,4.0,D,-2
"Sunday, Apr 11",COL,@,SFG,L,0.0,4.0,D,-3
"Tuesday, Apr 13",COL,@,LAD,L,0.0,7.0,N,-4
"Wednesday, Apr 14",COL,@,LAD,L,2.0,4.0,N,-5
"Thursday, Apr 15",COL,@,LAD,L,5.0,7.0,N,-6
"Monday, Apr 26",COL,@,SFG,L,0.0,12.0,N,-1
"Tuesday, Apr 27",COL,@,SFG,W,7.0,5.0,N,1
"Wednesday, Apr 28",COL,@,SFG,L,3.0,7.0,N,-1
"Tuesday, May 4 (1)",COL,Home,SFG,L,4.0,12.0,D,-2
"Tuesday, May 4 (2)",COL,Home,SFG,W-wo,8.0,6.0,N,1
"Wednesday, May 5",COL,Home,SFG,W,6.0,5.0,D,2
"Friday, May 7",COL,@,STL,L,0.0,5.0,N,-1
"Saturday, May 8",COL,@,STL,L,8.0,9.0,D,-2
"Sunday, May 9",COL,@,STL,L,0.0,2.0,D,-3
"Tuesday, May 11",COL,Home,SDP,L,1.0,8.0,N,-4
"Wednesday, May 12 (1)",COL,Home,SDP,L,3.0,5.0,D,-5
"Wednesday, May 12 (2)",COL,Home,SDP,W-wo,3.0,2.0,N,1
"Monday, May 17",COL,@,SDP,L,0.0,7.0,N,-3
"Tuesday, May 18",COL,@,SDP,L-wo,1.0,2.0,N,-4
"Wednesday, May 19",COL,@,SDP,L,0.0,3.0,D,-5
"Saturday, May 29 (1)",COL,@,PIT,L,0.0,7.0,D,-4
"Saturday, May 29 (2)",COL,@,PIT,L,0.0,4.0,D,-5
"Sunday, May 30",COL,@,PIT,W,4.0,3.0,D,1
"Monday, Jun 14",COL,Home,SDP,W,3.0,2.0,N,1
"Tuesday, Jun 15",COL,Home,SDP,W,8.0,4.0,N,2
"Wednesday, Jun 16",COL,Home,SDP,W-wo,8.0,7.0,D,3
"Thursday, Jun 17",COL,Home,MIL,W,7.0,3.0,N,4
"Friday, Jun 18",COL,Home,MIL,W-wo,6.0,5.0,N,5
"Saturday, Jun 19",COL,Home,MIL,L,5.0,6.0,N,-1
"Sunday, Jun 20",COL,Home,MIL,L,6.0,7.0,D,-2
"Friday, Jun 25",COL,@,MIL,L-wo,4.0,5.0,D,-1
"Saturday, Jun 26",COL,@,MIL,L,4.0,10.0,D,-2
"Sunday, Jun 27",COL,@,MIL,L,0.0,5.0,D,-3
"Monday, Jun 28",COL,Home,PIT,W,2.0,0.0,D,1
"Tuesday, Jun 29",COL,Home,PIT,W,8.0,0.0,N,2
"Wednesday, Jun 30",COL,Home,PIT,W,6.0,2.0,D,3
"Thursday, Jul 1",COL,Home,STL,W-wo,5.0,2.0,N,4
"Friday, Jul 2",COL,Home,STL,L,3.0,9.0,N,-1
"Saturday, Jul 3",COL,Home,STL,W,3.0,2.0,N,1
"Sunday, Jul 4",COL,Home,STL,W-wo,3.0,2.0,D,2
"Friday, Jul 9",COL,@,SDP,L,2.0,4.0,N,-1
"Saturday, Jul 10",COL,@,SDP,W,3.0,0.0,N,1
"Sunday, Jul 11",COL,@,SDP,W,3.0,1.0,D,2
"Friday, Jul 16",COL,Home,LAD,L,4.0,10.0,N,-1
"Saturday, Jul 17",COL,Home,LAD,L,2.0,9.0,N,-2
"Sunday, Jul 18",COL,Home,LAD,W-wo,6.0,5.0,D,1
"Friday, Jul 23",COL,@,LAD,W,9.0,6.0,N,2
"Saturday, Jul 24",COL,@,LAD,L,0.0,1.0,N,-1
"Sunday, Jul 25",COL,@,LAD,L,2.0,3.0,D,-2
"Thursday, Jul 29",COL,@,SDP,L,0.0,3.0,N,-2
"Friday, Jul 30",COL,@,SDP,W,9.0,4.0,N,1
"Saturday, Jul 31",COL,@,SDP,W,5.0,3.0,N,2
"Sunday, Aug 1",COL,@,SDP,L,1.0,8.0,D,-1
"Thursday, Aug 12",COL,@,SFG,L,0.0,7.0,N,-3
"Friday, Aug 13",COL,@,SFG,L,4.0,5.0,N,-4
"Saturday, Aug 14",COL,@,SFG,W,4.0,1.0,N,1
"Sunday, Aug 15",COL,@,SFG,L,2.0,5.0,D,-1
"Monday, Aug 16",COL,Home,SDP,W-wo,6.0,5.0,N,1
"Tuesday, Aug 17",COL,Home,SDP,W,7.0,3.0,N,2
"Wednesday, Aug 18",COL,Home,SDP,W,7.0,5.0,D,3
"Friday, Aug 27",COL,@,LAD,W,4.0,2.0,N,2
"Saturday, Aug 28",COL,@,LAD,L,2.0,5.0,N,-1
"Sunday, Aug 29",COL,@,LAD,W,5.0,0.0,D,1
"Monday, Sep 6",COL,Home,SFG,L,5.0,10.0,D,-2
"Tuesday, Sep 7",COL,Home,SFG,L,3.0,12.0,N,-3
"Wednesday, Sep 8",COL,Home,SFG,L,4.0,7.0,D,-4
"Friday, Sep 17",COL,@,WSN,W,9.0,8.0,N,4
"Saturday, Sep 18",COL,@,WSN,W,6.0,0.0,D,5
"Sunday, Sep 19",COL,@,WSN,L,0.0,3.0,D,-1
"Tuesday, Sep 21",COL,Home,LAD,L,4.0,5.0,N,-2
"Wednesday, Sep 22",COL,Home,LAD,W,10.0,5.0,N,1
"Thursday, Sep 23",COL,Home,LAD,L,5.0,7.0,D,-1
"Friday, Sep 24",COL,Home,SFG,L,2.0,7.0,N,-2
"Saturday, Sep 25",COL,Home,SFG,L,2.0,7.0,N,-3
"Sunday, Sep 26",COL,Home,SFG,L,2.0,6.0,D,-4
"Monday, Sep 27",COL,Home,WSN,L,4.0,5.0,N,-5
"Tuesday, Sep 28",COL,Home,WSN,W,3.0,1.0,N,1
"Wednesday, Sep 29",COL,Home,WSN,W,10.0,5.0,D,2
"Friday, Apr 9",LAD,Home,WSN,W,1.0,0.0,D,1
"Saturday, Apr 10",LAD,Home,WSN,W,9.0,5.0,N,2
"Sunday, Apr 11",LAD,Home,WSN,W,3.0,0.0,D,3
"Friday, Apr 16",LAD,@,SDP,W,11.0,6.0,N,7
"Saturday, Apr 17",LAD,@,SDP,W,2.0,0.0,N,8
"Sunday, Apr 18",LAD,@,SDP,L,2.0,5.0,D,-1
"Thursday, Apr 22",LAD,Home,SDP,L,2.0,3.0,N,-1
"Friday, Apr 23",LAD,Home,SDP,L,1.0,6.0,N,-2
"Saturday, Apr 24",LAD,Home,SDP,W,5.0,4.0,N,1
"Sunday, Apr 25",LAD,Home,SDP,L,7.0,8.0,D,-1
"Thursday, Apr 29",LAD,@,MIL,L,1.0,2.0,N,-1
"Friday, Apr 30",LAD,@,MIL,L,1.0,3.0,N,-2
"Saturday, May 1",LAD,@,MIL,L-wo,5.0,6.0,N,-3
"Sunday, May 2",LAD,@,MIL,W,16.0,4.0,D,1
"Friday, May 21",LAD,@,SFG,W,2.0,1.0,N,5
"Saturday, May 22",LAD,@,SFG,W,6.0,3.0,D,6
"Sunday, May 23",LAD,@,SFG,W,11.0,5.0,D,7
"Thursday, May 27",LAD,Home,SFG,W,4.0,3.0,N,1
"Friday, May 28",LAD,Home,SFG,L,5.0,8.0,N,-1
"Saturday, May 29",LAD,Home,SFG,L,6.0,11.0,D,-2
"Sunday, May 30",LAD,Home,SFG,L,4.0,5.0,D,-3
"Monday, May 31",LAD,Home,STL,W,9.0,4.0,N,1
"Tuesday, Jun 1",LAD,Home,STL,L,2.0,3.0,N,-1
"Wednesday, Jun 2",LAD,Home,STL,W,14.0,3.0,N,1
"Tuesday, Jun 8",LAD,@,PIT,W,5.0,3.0,N,1
"Wednesday, Jun 9",LAD,@,PIT,W,2.0,1.0,N,2
"Thursday, Jun 10",LAD,@,PIT,W,6.0,3.0,D,3
"Monday, Jun 21",LAD,@,SDP,L,2.0,6.0,N,-1
"Tuesday, Jun 22",LAD,@,SDP,L,2.0,3.0,N,-2
"Wednesday, Jun 23",LAD,@,SDP,L,3.0,5.0,N,-3
"Monday, Jun 28",LAD,Home,SFG,W,3.0,2.0,N,4
"Tuesday, Jun 29",LAD,Home,SFG,W,3.0,1.0,N,5
"Thursday, Jul 1",LAD,@,WSN,W,6.0,2.0,N,6
"Friday, Jul 2",LAD,@,WSN,W,10.0,5.0,N,7
"Saturday, Jul 3",LAD,@,WSN,W,5.0,3.0,N,8
"Sunday, Jul 4",LAD,@,WSN,W,5.0,1.0,D,9
"Monday, Jul 19",LAD,Home,SFG,L,2.0,7.0,N,-2
"Tuesday, Jul 20",LAD,Home,SFG,W-wo,8.0,6.0,N,1
"Wednesday, Jul 21",LAD,Home,SFG,L,2.0,4.0,N,-1
"Thursday, Jul 22",LAD,Home,SFG,L,3.0,5.0,N,-2
"Tuesday, Jul 27",LAD,@,SFG,L,1.0,2.0,N,-1
"Wednesday, Jul 28",LAD,@,SFG,W,8.0,0.0,N,1
"Thursday, Jul 29",LAD,@,SFG,L,0.0,5.0,D,-1
"Monday, Aug 16",LAD,Home,PIT,W,2.0,1.0,N,4
