SEASON_YEAR,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,WL,HOME_AWAY,PTS,PTS_AGAINST,GOALS,ASSISTS,POINTS,PIM,HITS,POWER_PLAY_GOALS,SHOTS,SHOOTING_PCT,BLOCKED_SHOTS,TAKEAWAYS,GIVEAWAYS,SAVES,SHOTS_AGAINST,GOALS_AGAINST,SAVE_PCT,EVEN_STRENGTH_GOALS_AGAINST,POWER_PLAY_GOALS_AGAINST,SHORT_HANDED_GOALS_AGAINST
2024-2025,2024021128,2025-03-25,DET,DET @ UTA,W,AWAY,5,1,5,6,11,10,32,0,14,0.35714285714285715,25,5,22,18,19,1,0.9473684210526315,0,1,0
2024-2025,2024021127,2025-03-25,MIN,MIN @ DAL,L,AWAY,0,3,0,0,0,10,26,0,32,0.0,22,6,12,26,28,2,0.9285714285714286,1,1,0
2024-2025,2024021132,2025-03-25,NSH,NSH @ CAR,W,AWAY,3,1,3,6,9,6,17,1,16,0.1875,22,4,16,34,35,1,0.9714285714285714,0,1,0
2024-2025,2024021129,2025-03-25,OTT,OTT @ BUF,L,AWAY,2,3,2,4,6,2,25,2,32,0.0625,13,5,15,21,24,3,0.875,3,0,0
2024-2025,2024021130,2025-03-25,PHI,PHI @ TOR,L,AWAY,2,7,2,4,6,2,32,0,19,0.10526315789473684,9,1,24,23,30,7,0.7666666666666667,6,1,0
2024-2025,2024021131,2025-03-25,PIT,PIT @ TBL,L,AWAY,1,6,1,2,3,18,37,0,15,0.06666666666666667,16,4,9,21,27,6,0.7777777777777778,5,1,0
2024-2025,2024021131,2025-03-25,TBL,TBL vs. PIT,W,HOME,6,1,6,12,18,4,10,1,27,0.2222222222222222,16,5,14,14,15,1,0.9333333333333333,1,0,0
2024-2025,2024021130,2025-03-25,TOR,TOR vs. PHI,W,HOME,7,2,7,12,19,4,33,1,30,0.23333333333333334,14,3,23,17,19,2,0.8947368421052632,2,0,0
2024-2025,2024021128,2025-03-25,UTA,UTA vs. DET,L,HOME,1,5,1,2,3,2,26,1,19,0.05263157894736842,15,9,22,9,13,4,0.6923076923076923,4,0,0
2024-2025,2024021137,2025-03-26,CGY,CGY vs. SEA,W,HOME,4,3,4,7,11,13,27,1,37,0.10810810810810811,12,2,15,26,29,3,0.896551724137931,2,1,0
2024-2025,2024021140,2025-03-26,CHI,CHI vs. NJD,L,HOME,3,5,3,6,9,4,16,1,24,0.125,10,3,19,16,20,4,0.8,1,2,0
2024-2025,2024021136,2025-03-26,COL,COL vs. DET,W,HOME,5,2,5,8,13,4,18,2,28,0.17857142857142858,19,1,12,21,23,2,0.9130434782608695,1,1,0
2024-2025,2024021136,2025-03-26,DET,DET @ COL,L,AWAY,2,5,2,4,6,4,26,1,23,0.08695652173913043,21,4,10,23,27,4,0.8518518518518519,2,2,0
2024-2025,2024021138,2025-03-26,LAK,LAK vs. NYR,W,HOME,3,1,3,4,7,11,26,2,33,0.09090909090909091,18,1,7,22,23,1,0.9565217391304348,1,0,0
2024-2025,2024021134,2025-03-26,MIN,MIN vs. VGK,L,HOME,1,5,1,1,2,2,24,0,24,0.041666666666666664,14,5,9,33,37,4,0.8918918918918919,3,1,0
2024-2025,2024021133,2025-03-26,MTL,MTL @ STL,L,AWAY,1,6,1,2,3,30,26,0,25,0.04,15,3,5,31,37,6,0.8378378378378378,5,1,0
2024-2025,2024021140,2025-03-26,NJD,NJD @ CHI,W,AWAY,5,3,5,8,13,4,29,2,21,0.23809523809523808,14,4,10,21,24,3,0.875,2,1,0
2024-2025,2024021139,2025-03-26,NYI,NYI vs. VAN,L,HOME,2,5,2,2,4,4,28,0,28,0.07142857142857142,18,4,14,20,24,4,0.8333333333333334,4,0,0
2024-2025,2024021138,2025-03-26,NYR,NYR @ LAK,L,AWAY,1,3,1,2,3,13,24,0,23,0.043478260869565216,8,2,16,30,32,2,0.9375,0,2,0
2024-2025,2024021137,2025-03-26,SEA,SEA @ CGY,L,AWAY,3,4,3,5,8,13,23,1,29,0.10344827586206896,26,4,16,33,37,4,0.8918918918918919,3,1,0
2024-2025,2024021133,2025-03-26,STL,STL vs. MTL,W,HOME,6,1,6,12,18,8,25,1,37,0.16216216216216217,13,8,5,24,25,1,0.96,1,0,0
2024-2025,2024021139,2025-03-26,VAN,VAN @ NYI,W,AWAY,5,2,5,10,15,6,21,0,25,0.2,12,4,18,26,28,2,0.9285714285714286,1,0,0
2024-2025,2024021134,2025-03-26,VGK,VGK @ MIN,W,AWAY,5,1,5,7,12,0,21,1,38,0.13157894736842105,9,2,15,23,24,1,0.9583333333333334,1,0,0
2024-2025,2024021135,2025-03-26,WPG,WPG vs. WSH,W,HOME,3,2,3,6,9,6,15,0,25,0.12,20,3,11,27,29,2,0.9310344827586207,2,0,0
2024-2025,2024021135,2025-03-26,WSH,WSH @ WPG,L,AWAY,2,3,2,3,5,6,17,0,29,0.06896551724137931,12,7,13,22,25,3,0.88,3,0,0
2024-2025,2024021142,2025-03-27,ANA,ANA vs. BOS,W,HOME,6,2,6,4,10,25,19,0,37,0.16216216216216217,15,5,12,23,25,2,0.92,1,1,0
2024-2025,2024021142,2025-03-27,BOS,BOS @ ANA,L,AWAY,2,6,2,3,5,11,11,1,25,0.08,15,2,12,31,37,6,0.8378378378378378,5,0,0
2024-2025,2024021143,2025-03-27,BUF,BUF vs. PIT,W,HOME,7,3,7,14,21,13,15,0,30,0.23333333333333334,14,7,15,23,25,3,0.92,3,0,0
2024-2025,2024021141,2025-03-27,DAL,DAL @ EDM,W,AWAY,4,3,4,7,11,14,9,1,24,0.16666666666666666,20,8,19,41,44,3,0.9318181818181818,1,2,0
2024-2025,2024021144,2025-03-27,DET,DET vs. OTT,L,HOME,3,4,3,5,8,9,23,1,34,0.08823529411764706,11,3,5,28,32,4,0.875,4,0,0
2024-2025,2024021141,2025-03-27,EDM,EDM vs. DAL,L,HOME,3,4,3,6,9,8,22,2,44,0.06818181818181818,12,8,9,20,24,4,0.8333333333333334,3,1,0
2024-2025,2024021148,2025-03-27,MIN,MIN vs. WSH,W,HOME,4,2,4,6,10,2,25,1,21,0.19047619047619047,22,2,15,28,30,2,0.9333333333333333,2,0,0
2024-2025,2024021146,2025-03-27,MTL,MTL @ PHI,L,AWAY,4,6,4,8,12,8,20,0,30,0.13333333333333333,11,6,18,24,30,6,0.8,5,1,0
2024-2025,2024021144,2025-03-27,OTT,OTT @ DET,W,AWAY,4,3,4,3,7,17,27,0,32,0.125,13,6,10,31,34,3,0.9117647058823529,2,1,0
2024-2025,2024021146,2025-03-27,PHI,PHI vs. MTL,W,HOME,6,4,6,8,14,6,16,1,30,0.2,17,3,16,26,30,4,0.8666666666666667,4,0,0
2024-2025,2024021143,2025-03-27,PIT,PIT @ BUF,L,AWAY,3,7,3,4,7,15,28,0,25,0.12,8,8,14,23,30,7,0.7666666666666667,7,0,0
2024-2025,2024021145,2025-03-27,TBL,TBL vs. UTA,W,HOME,8,0,8,15,23,9,11,1,22,0.36363636363636365,23,1,17,25,25,0,1.0,0,0,0
2024-2025,2024021145,2025-03-27,UTA,UTA @ TBL,L,AWAY,0,8,0,0,0,9,23,0,25,0.0,9,4,14,14,22,8,0.6363636363636364,7,1,0
2024-2025,2024021148,2025-03-27,WSH,WSH @ MIN,L,AWAY,2,4,2,4,6,4,13,0,30,0.06666666666666667,9,1,18,17,20,3,0.85,2,1,0
2024-2025,2024021154,2025-03-28,CAR,CAR vs. MTL,W,HOME,4,1,4,5,9,6,16,1,24,0.16666666666666666,10,5,15,14,15,1,0.9333333333333333,1,0,0
2024-2025,2024021155,2025-03-28,CBJ,CBJ vs. VAN,W,HOME,7,6,6,12,18,6,22,1,38,0.15789473684210525,12,6,15,31,37,6,0.8378378378378378,3,2,0
2024-2025,2024021150,2025-03-28,CGY,CGY vs. DAL,L,HOME,2,5,2,4,6,14,26,1,48,0.041666666666666664,18,2,11,14,18,4,0.7777777777777778,4,0,0
2024-2025,2024021149,2025-03-28,COL,COL vs. LAK,W,HOME,4,0,4,8,12,6,15,2,26,0.15384615384615385,14,3,11,22,22,0,1.0,0,0,0
2024-2025,2024021150,2025-03-28,DAL,DAL @ CGY,W,AWAY,5,2,5,8,13,18,20,0,19,0.2631578947368421,32,3,13,46,48,2,0.9583333333333334,1,1,0
2024-2025,2024021151,2025-03-28,EDM,EDM @ SEA,L,AWAY,1,6,1,0,1,8,26,0,37,0.02702702702702703,5,2,16,31,37,6,0.8378378378378378,5,1,0
2024-2025,2024021153,2025-03-28,FLA,FLA vs. UTA,W,HOME,2,1,2,4,6,8,28,1,32,0.0625,16,3,18,14,15,1,0.9333333333333333,1,0,0
2024-2025,2024021149,2025-03-28,LAK,LAK @ COL,L,AWAY,0,4,0,0,0,6,17,0,22,0.0,8,7,9,22,26,4,0.8461538461538461,2,2,0
2024-2025,2024021154,2025-03-28,MTL,MTL @ CAR,L,AWAY,1,4,1,2,3,8,22,0,15,0.06666666666666667,22,3,9,21,23,3,0.9130434782608695,2,1,0
2024-2025,2024021147,2025-03-28,NSH,NSH vs. STL,L,HOME,2,3,2,4,6,11,14,1,18,0.1111111111111111,17,7,8,18,21,3,0.8571428571428571,3,0,0
2024-2025,2024021151,2025-03-28,SEA,SEA vs. EDM,W,HOME,6,1,6,9,15,6,15,1,37,0.16216216216216217,17,5,21,36,37,1,0.972972972972973,1,0,0
2024-2025,2024021152,2025-03-28,SJS,SJS vs. TOR,W,HOME,6,5,5,7,12,10,5,1,35,0.14285714285714285,21,4,10,30,35,5,0.8571428571428571,3,2,0
2024-2025,2024021147,2025-03-28,STL,STL @ NSH,W,AWAY,3,2,3,5,8,11,29,0,21,0.14285714285714285,19,2,17,16,18,2,0.8888888888888888,1,1,0
2024-2025,2024021152,2025-03-28,TOR,TOR @ SJS,L,AWAY,5,6,5,9,14,20,26,2,35,0.14285714285714285,17,2,13,30,35,5,0.8571428571428571,3,1,0
2024-2025,2024021153,2025-03-28,UTA,UTA @ FLA,L,AWAY,1,2,1,1,2,10,28,0,15,0.06666666666666667,12,2,15,30,32,2,0.9375,1,1,0
2024-2025,2024021155,2025-03-28,VAN,VAN @ CBJ,L,AWAY,6,7,6,12,18,10,23,2,37,0.16216216216216217,14,4,13,32,38,6,0.8421052631578947,5,1,0
2024-2025,2024021158,2025-03-29,ANA,ANA vs. NYR,W,HOME,5,4,5,9,14,12,18,0,33,0.15151515151515152,13,3,21,26,30,4,0.8666666666666667,3,1,0
2024-2025,2024021159,2025-03-29,BUF,BUF @ PHI,L,AWAY,4,7,4,7,11,6,12,1,21,0.19047619047619047,11,6,14,25,32,7,0.78125,5,2,0
2024-2025,2024021164,2025-03-29,CBJ,CBJ @ OTT,L,AWAY,2,3,2,3,5,4,22,0,30,0.06666666666666667,16,2,10,24,27,3,0.8888888888888888,3,0,0
2024-2025,2024021157,2025-03-29,CHI,CHI vs. VGK,L,HOME,3,5,3,6,9,4,19,0,21,0.14285714285714285,13,5,13,17,21,4,0.8095238095238095,3,1,0
2024-2025,2024021161,2025-03-29,COL,COL vs. STL,L,HOME,1,2,1,1,2,8,25,0,29,0.034482758620689655,9,7,17,25,27,2,0.9259259259259259,1,1,0
2024-2025,2024021165,2025-03-29,LAK,LAK vs. TOR,L,HOME,1,3,1,1,2,11,17,0,36,0.027777777777777776,9,2,8,23,25,2,0.92,0,1,0
2024-2025,2024021162,2025-03-29,MIN,MIN vs. NJD,L,HOME,2,5,2,4,6,9,29,0,23,0.08695652173913043,19,7,6,28,33,5,0.8484848484848485,4,1,0
2024-2025,2024021162,2025-03-29,NJD,NJD @ MIN,W,AWAY,5,2,5,8,13,11,24,1,33,0.15151515151515152,9,5,11,22,24,2,0.9166666666666666,2,0,0
2024-2025,2024021156,2025-03-29,NJD,NJD @ WPG,L,AWAY,0,4,0,0,0,2,31,0,24,0.0,10,7,18,15,19,4,0.7894736842105263,3,1,0
2024-2025,2024021163,2025-03-29,NSH,NSH vs. VGK,L,HOME,1,3,1,2,3,2,31,1,24,0.041666666666666664,8,8,17,26,28,2,0.9285714285714286,1,1,0
2024-2025,2024021160,2025-03-29,NYI,NYI @ TBL,L,AWAY,3,5,3,4,7,0,30,1,38,0.07894736842105263,12,9,14,19,23,4,0.8260869565217391,4,0,0
2024-2025,2024021158,2025-03-29,NYR,NYR @ ANA,L,AWAY,4,5,4,7,11,8,22,1,30,0.13333333333333333,10,2,17,28,33,5,0.8484848484848485,4,0,0
2024-2025,2024021164,2025-03-29,OTT,OTT vs. CBJ,W,HOME,3,2,3,6,9,2,23,0,27,0.1111111111111111,18,3,15,28,30,2,0.9333333333333333,2,0,0
2024-2025,2024021159,2025-03-29,PHI,PHI vs. BUF,W,HOME,7,4,7,12,19,4,15,2,32,0.21875,15,5,19,17,21,4,0.8095238095238095,2,1,0
2024-2025,2024021161,2025-03-29,STL,STL @ COL,W,AWAY,2,1,2,4,6,2,30,1,27,0.07407407407407407,22,6,15,28,29,1,0.9655172413793104,1,0,0
2024-2025,2024021160,2025-03-29,TBL,TBL vs. NYI,W,HOME,5,3,5,8,13,4,14,0,24,0.20833333333333334,12,8,14,35,38,3,0.9210526315789473,2,1,0
2024-2025,2024021165,2025-03-29,TOR,TOR @ LAK,W,AWAY,3,1,3,4,7,13,26,1,26,0.11538461538461539,14,2,10,35,36,1,0.9722222222222222,1,0,0
2024-2025,2024021157,2025-03-29,VGK,VGK @ CHI,W,AWAY,5,3,5,9,14,2,18,1,22,0.22727272727272727,13,4,20,18,21,3,0.8571428571428571,3,0,0
2024-2025,2024021163,2025-03-29,VGK,VGK @ NSH,W,AWAY,3,1,3,6,9,2,19,1,29,0.10344827586206896,13,5,15,23,24,1,0.9583333333333334,0,1,0
2024-2025,2024021156,2025-03-29,WPG,WPG vs. NJD,W,HOME,4,0,4,7,11,6,22,1,19,0.21052631578947367,10,5,12,24,24,0,1.0,0,0,0
2024-2025,2024021166,2025-03-30,BOS,BOS @ DET,L,AWAY,1,2,1,2,3,16,39,1,21,0.047619047619047616,9,6,17,20,22,2,0.9090909090909091,1,1,0
2024-2025,2024021171,2025-03-30,BUF,BUF @ WSH,W,AWAY,8,5,8,11,19,6,16,2,23,0.34782608695652173,19,7,7,24,29,5,0.8275862068965517,3,1,0
2024-2025,2024021175,2025-03-30,CAR,CAR vs. NYI,W,HOME,6,4,6,10,16,8,8,1,30,0.2,11,12,20,27,31,4,0.8709677419354839,3,1,0
2024-2025,2024021167,2025-03-30,CGY,CGY @ EDM,L,AWAY,2,3,2,3,5,4,19,0,28,0.07142857142857142,21,4,12,26,29,3,0.896551724137931,3,0,0
2024-2025,2024021173,2025-03-30,CHI,CHI vs. UTA,L,HOME,2,5,2,3,5,7,15,0,29,0.06896551724137931,12,0,23,26,31,5,0.8387096774193549,5,0,0
2024-2025,2024021169,2025-03-30,DAL,DAL @ SEA,W,AWAY,5,1,5,9,14,13,10,2,21,0.23809523809523808,12,4,10,35,36,1,0.9722222222222222,1,0,0
2024-2025,2024021166,2025-03-30,DET,DET vs. BOS,W,HOME,2,1,2,2,4,22,38,1,22,0.09090909090909091,7,6,16,20,21,1,0.9523809523809523,0,1,0
2024-2025,2024021167,2025-03-30,EDM,EDM vs. CGY,W,HOME,3,2,3,5,8,8,18,0,29,0.10344827586206896,19,8,19,26,28,2,0.9285714285714286,2,0,0
2024-2025,2024021170,2025-03-30,FLA,FLA vs. MTL,L,HOME,2,4,2,4,6,20,32,0,26,0.07692307692307693,11,3,15,19,22,3,0.8636363636363636,1,2,0
2024-2025,2024021170,2025-03-30,MTL,MTL @ FLA,W,AWAY,4,2,4,7,11,6,19,2,23,0.17391304347826086,23,4,10,24,26,2,0.9230769230769231,2,0,0
2024-2025,2024021175,2025-03-30,NYI,NYI @ CAR,L,AWAY,4,6,4,5,9,8,23,1,31,0.12903225806451613,9,9,15,24,30,6,0.8,4,1,0
2024-2025,2024021168,2025-03-30,NYR,NYR @ SJS,W,AWAY,6,1,6,11,17,8,20,0,33,0.18181818181818182,20,4,19,21,22,1,0.9545454545454546,0,1,0
2024-2025,2024021174,2025-03-30,OTT,OTT @ PIT,L,AWAY,0,1,0,0,0,6,32,0,31,0.0,21,1,14,34,35,1,0.9714285714285714,0,1,0
2024-2025,2024021174,2025-03-30,PIT,PIT vs. OTT,W,HOME,1,0,1,2,3,4,32,1,35,0.02857142857142857,12,6,23,31,31,0,1.0,0,0,0
2024-2025,2024021169,2025-03-30,SEA,SEA vs. DAL,L,HOME,1,5,1,2,3,13,18,0,36,0.027777777777777776,20,8,9,16,20,4,0.8,2,2,0
2024-2025,2024021168,2025-03-30,SJS,SJS vs. NYR,L,HOME,1,6,1,2,3,6,14,1,22,0.045454545454545456,18,1,10,27,33,6,0.8181818181818182,5,0,0
2024-2025,2024021173,2025-03-30,UTA,UTA @ CHI,W,AWAY,5,2,5,9,14,13,15,0,31,0.16129032258064516,17,4,20,27,29,2,0.9310344827586207,2,0,0
2024-2025,2024021172,2025-03-30,VAN,VAN @ WPG,L,AWAY,1,3,1,2,3,6,50,0,24,0.041666666666666664,8,4,12,24,27,3,0.8888888888888888,3,0,0
2024-2025,2024021172,2025-03-30,WPG,WPG vs. VAN,W,HOME,3,1,3,6,9,4,24,0,27,0.1111111111111111,11,4,13,23,24,1,0.9583333333333334,1,0,0
2024-2025,2024021171,2025-03-30,WSH,WSH vs. BUF,L,HOME,5,8,5,8,13,12,21,1,29,0.1724137931034483,12,3,13,15,22,7,0.6818181818181818,5,2,0
2024-2025,2024021176,2025-03-31,ANA,ANA vs. TOR,L,HOME,2,3,2,4,6,4,5,1,31,0.06451612903225806,9,6,16,20,23,3,0.8695652173913043,3,0,0
2024-2025,2024021177,2025-03-31,LAK,LAK vs. SJS,W,HOME,8,1,8,16,24,8,18,2,36,0.2222222222222222,8,3,30,22,23,1,0.9565217391304348,1,0,0
2024-2025,2024021178,2025-03-31,MIN,MIN @ NJD,L,AWAY,2,3,2,3,5,4,25,0,30,0.06666666666666667,18,5,12,26,28,2,0.9285714285714286,2,0,0
2024-2025,2024021178,2025-03-31,NJD,NJD vs. MIN,W,HOME,3,2,2,4,6,4,23,0,28,0.07142857142857142,13,3,23,28,30,2,0.9333333333333333,2,0,0
2024-2025,2024021179,2025-03-31,NSH,NSH @ PHI,L,AWAY,1,2,1,2,3,2,15,0,29,0.034482758620689655,7,2,12,16,18,2,0.8888888888888888,2,0,0
2024-2025,2024021179,2025-03-31,PHI,PHI vs. NSH,W,HOME,2,1,2,4,6,2,18,0,18,0.1111111111111111,20,13,18,28,29,1,0.9655172413793104,1,0,0
2024-2025,2024021177,2025-03-31,SJS,SJS @ LAK,L,AWAY,1,8,1,1,2,12,16,0,23,0.043478260869565216,25,1,13,28,36,8,0.7777777777777778,6,2,0
2024-2025,2024021176,2025-03-31,TOR,TOR @ ANA,W,AWAY,3,2,3,4,7,8,20,0,23,0.13043478260869565,22,4,16,29,31,2,0.9354838709677419,1,1,0
2024-2025,2024021182,2025-04-01,BOS,BOS vs. WSH,L,HOME,3,4,3,5,8,9,20,1,24,0.125,13,8,11,28,32,4,0.875,2,1,0
2024-2025,2024021184,2025-04-01,BUF,BUF @ OTT,W,AWAY,5,2,5,8,13,12,13,0,22,0.22727272727272727,27,3,14,33,35,2,0.9428571428571428,2,0,0
2024-2025,2024021185,2025-04-01,CBJ,CBJ vs. NSH,W,HOME,8,4,8,13,21,17,22,2,37,0.21621621621621623,12,6,12,24,28,4,0.8571428571428571,4,0,0
2024-2025,2024021180,2025-04-01,CGY,CGY @ COL,W,AWAY,3,2,2,4,6,4,47,0,27,0.07407407407407407,21,6,22,28,30,2,0.9333333333333333,2,0,0
2024-2025,2024021180,2025-04-01,COL,COL vs. CGY,L,HOME,2,3,2,3,5,2,22,0,30,0.06666666666666667,18,8,14,25,27,2,0.9259259259259259,2,0,0
2024-2025,2024021181,2025-04-01,DAL,DAL @ SEA,W,AWAY,3,1,3,6,9,6,11,0,31,0.0967741935483871,12,4,17,35,36,1,0.9722222222222222,1,0,0
2024-2025,2024021183,2025-04-01,FLA,FLA @ MTL,L,AWAY,2,3,2,2,4,6,17,1,27,0.07407407407407407,16,5,6,18,21,3,0.8571428571428571,3,0,0
2024-2025,2024021183,2025-04-01,MTL,MTL vs. FLA,W,HOME,3,2,3,6,9,6,11,0,21,0.14285714285714285,20,5,6,25,27,2,0.9259259259259259,1,1,0
2024-2025,2024021185,2025-04-01,NSH,NSH @ CBJ,L,AWAY,4,8,4,7,11,19,10,0,28,0.14285714285714285,14,2,11,29,37,8,0.7837837837837838,6,2,0
2024-2025,2024021186,2025-04-01,NYI,NYI vs. TBL,L,HOME,1,4,1,1,2,15,25,0,29,0.034482758620689655,13,1,16,20,23,3,0.8695652173913043,3,0,0
2024-2025,2024021184,2025-04-01,OTT,OTT vs. BUF,L,HOME,2,5,2,3,5,6,25,0,35,0.05714285714285714,8,5,15,17,21,4,0.8095238095238095,4,0,0
2024-2025,2024021181,2025-04-01,SEA,SEA vs. DAL,L,HOME,1,3,1,2,3,6,29,0,36,0.027777777777777776,13,5,7,28,30,2,0.9333333333333333,2,0,0
2024-2025,2024021186,2025-04-01,TBL,TBL @ NYI,W,AWAY,4,1,4,8,12,15,14,0,24,0.16666666666666666,21,1,11,28,29,1,0.9655172413793104,0,0,0
2024-2025,2024021182,2025-04-01,WSH,WSH @ BOS,W,AWAY,4,3,4,7,11,11,17,1,32,0.125,15,1,13,21,24,3,0.875,2,1,0
2024-2025,2024021190,2025-04-02,ANA,ANA vs. SJS,W,HOME,4,3,3,6,9,6,24,1,37,0.08108108108108109,13,4,9,28,31,3,0.9032258064516129,3,0,0
2024-2025,2024021193,2025-04-02,CAR,CAR vs. WSH,W,HOME,5,1,5,6,11,68,15,3,31,0.16129032258064516,12,1,17,20,21,1,0.9523809523809523,0,1,0
2024-2025,2024021188,2025-04-02,CGY,CGY @ UTA,L,AWAY,1,3,1,0,1,4,33,0,34,0.029411764705882353,14,5,12,25,27,2,0.9259259259259259,2,0,0
2024-2025,2024021187,2025-04-02,DET,DET @ STL,L,AWAY,1,2,1,2,3,6,32,0,21,0.047619047619047616,15,3,15,35,37,2,0.9459459459459459,2,0,0
2024-2025,2024021189,2025-04-02,EDM,EDM @ VGK,W,AWAY,3,2,3,6,9,2,30,1,20,0.15,14,5,13,20,22,2,0.9090909090909091,2,0,0
2024-2025,2024021194,2025-04-02,FLA,FLA @ TOR,L,AWAY,2,3,2,4,6,2,39,1,31,0.06451612903225806,7,3,20,23,26,3,0.8846153846153846,3,0,0
2024-2025,2024021191,2025-04-02,LAK,LAK vs. WPG,W,HOME,4,1,4,5,9,4,19,0,20,0.2,17,3,15,19,20,1,0.95,1,0,0
2024-2025,2024021192,2025-04-02,MIN,MIN @ NYR,L,AWAY,4,5,4,7,11,8,17,1,24,0.16666666666666666,11,3,19,34,39,5,0.8717948717948718,5,0,0
2024-2025,2024021192,2025-04-02,NYR,NYR vs. MIN,W,HOME,5,4,5,6,11,4,24,0,39,0.1282051282051282,13,3,16,20,24,4,0.8333333333333334,2,1,0
2024-2025,2024021190,2025-04-02,SJS,SJS @ ANA,L,AWAY,3,4,3,4,7,10,16,0,31,0.0967741935483871,15,4,13,34,37,3,0.918918918918919,2,1,0
2024-2025,2024021187,2025-04-02,STL,STL vs. DET,W,HOME,2,1,2,3,5,4,39,0,37,0.05405405405405406,14,4,19,20,21,1,0.9523809523809523,1,0,0
2024-2025,2024021194,2025-04-02,TOR,TOR vs. FLA,W,HOME,3,2,3,5,8,4,25,0,26,0.11538461538461539,21,2,12,29,31,2,0.9354838709677419,1,1,0
2024-2025,2024021188,2025-04-02,UTA,UTA vs. CGY,W,HOME,3,1,3,6,9,8,28,0,28,0.10714285714285714,17,4,20,33,34,1,0.9705882352941176,1,0,0
2024-2025,2024021189,2025-04-02,VGK,VGK vs. EDM,L,HOME,2,3,2,2,4,6,13,0,22,0.09090909090909091,6,2,14,17,20,3,0.85,2,1,0
2024-2025,2024021191,2025-04-02,WPG,WPG @ LAK,L,AWAY,1,4,1,1,2,0,26,0,20,0.05,20,2,8,16,19,3,0.8421052631578947,3,0,0
2024-2025,2024021193,2025-04-02,WSH,WSH @ CAR,L,AWAY,1,5,1,2,3,74,35,1,21,0.047619047619047616,14,7,17,26,31,5,0.8387096774193549,2,3,0
2024-2025,2024021197,2025-04-03,BOS,BOS @ MTL,L,AWAY,1,4,1,2,3,9,29,0,19,0.05263157894736842,15,3,18,28,31,3,0.9032258064516129,3,0,0
2024-2025,2024021199,2025-04-03,CBJ,CBJ vs. COL,L,HOME,3,7,3,4,7,4,22,0,30,0.1,9,4,11,25,32,7,0.78125,6,1,0
2024-2025,2024021195,2025-04-03,CHI,CHI vs. COL,L,HOME,2,3,2,4,6,6,19,0,23,0.08695652173913043,16,7,22,29,31,2,0.9354838709677419,2,0,0
2024-2025,2024021199,2025-04-03,COL,COL @ CBJ,W,AWAY,7,3,7,12,19,4,15,1,32,0.21875,20,3,18,27,30,3,0.9,3,0,0
2024-2025,2024021195,2025-04-03,COL,COL @ CHI,W,AWAY,3,2,2,4,6,6,25,0,31,0.06451612903225806,14,4,16,21,23,2,0.9130434782608695,1,0,0
2024-2025,2024021197,2025-04-03,MTL,MTL vs. BOS,W,HOME,4,1,4,6,10,11,34,0,32,0.125,21,7,18,18,19,1,0.9473684210526315,1,0,0
2024-2025,2024021198,2025-04-03,OTT,OTT vs. TBL,W,HOME,2,1,2,3,5,6,27,1,19,0.10526315789473684,21,2,8,31,32,1,0.96875,1,0,0
2024-2025,2024021196,2025-04-03,SEA,SEA @ VAN,W,AWAY,5,0,5,7,12,10,15,0,19,0.2631578947368421,24,0,12,24,24,0,1.0,0,0,0
2024-2025,2024021198,2025-04-03,TBL,TBL @ OTT,L,AWAY,1,2,1,2,3,4,14,0,32,0.03125,14,6,9,17,19,2,0.8947368421052632,1,1,0
2024-2025,2024021196,2025-04-03,VAN,VAN vs. SEA,L,HOME,0,5,0,0,0,18,30,0,24,0.0,10,4,9,14,18,4,0.7777777777777778,4,0,0
2024-2025,2024021203,2025-04-04,ANA,ANA @ CGY,L,AWAY,1,4,1,2,3,6,28,0,27,0.037037037037037035,23,4,11,30,34,4,0.8823529411764706,2,1,0
2024-2025,2024021206,2025-04-04,CAR,CAR @ DET,L,AWAY,3,5,3,5,8,4,7,0,33,0.09090909090909091,6,5,20,16,20,4,0.8,4,0,0
2024-2025,2024021203,2025-04-04,CGY,CGY vs. ANA,W,HOME,4,1,4,6,10,4,14,1,34,0.11764705882352941,14,6,10,26,27,1,0.9629629629629629,1,0,0
2024-2025,2024021207,2025-04-04,CHI,CHI @ WSH,L,AWAY,3,5,3,6,9,6,12,0,22,0.13636363636363635,14,2,12,25,28,4,0.8928571428571429,2,2,0
2024-2025,2024021201,2025-04-04,DAL,DAL vs. NSH,W,HOME,5,1,5,8,13,6,19,0,27,0.18518518518518517,8,2,12,28,29,1,0.9655172413793104,1,0,0
2024-2025,2024021206,2025-04-04,DET,DET vs. CAR,W,HOME,5,3,5,6,11,4,17,0,21,0.23809523809523808,25,5,22,30,33,3,0.9090909090909091,3,0,0
2024-2025,2024021205,2025-04-04,EDM,EDM @ SJS,W,AWAY,3,2,3,6,9,2,17,1,38,0.07894736842105263,9,7,8,27,29,2,0.9310344827586207,2,0,0
2024-2025,2024021202,2025-04-04,LAK,LAK @ UTA,W,AWAY,4,2,4,4,8,8,26,0,20,0.2,15,4,21,28,30,2,0.9333333333333333,1,1,0
2024-2025,2024021208,2025-04-04,MIN,MIN @ NYI,L,AWAY,1,3,1,1,2,6,21,0,28,0.03571428571428571,26,4,10,24,27,3,0.8888888888888888,2,1,0
