game_id,date,season,home_team,away_team,home_score,away_score,home_won,home_wins_l10,away_wins_l10,home_plus_minus_l10,away_plus_minus_l10,home_ppg_l10,away_ppg_l10,home_opp_ppg_l10,away_opp_ppg_l10,home_rest_days,away_rest_days,is_back_to_back_home,is_back_to_back_away,home_top3_avg_ppg,away_top3_avg_ppg,home_top5_avg_mpg,away_top5_avg_mpg,home_top6_total_plusminus,away_top6_total_plusminus,home_star_ppg,away_star_ppg,home_6thman_quality,away_6thman_quality,home_depth_variance,away_depth_variance,home_fg_pct_l10,away_fg_pct_l10,home_fg3_pct_l10,away_fg3_pct_l10
20000197.0,2000-11-27,2000-01,ORL,MIL,95,104,0,3.0,3.0,-1.5,-4.5,95.9,92.4,97.4,96.9,1.0,1.0,0,0,10.76190476190476,17.994444444444444,29.616547619047616,32.533232323232326,-9.087912087912088,-27.89242424242424,15.714285714285714,23.33333333333333,3.076923076923077,4.0,4.219047078406308,7.552445369081048,0.4264,0.4328,0.3601999999999999,0.3387
20000200.0,2000-11-28,2000-01,WAS,ATL,75,102,0,3.0,2.0,-4.2,-7.9,92.2,86.6,96.4,94.5,2.0,2.0,0,0,14.73809523809524,10.428571428571429,29.592095238095236,27.109755291005285,-2.0000000000000004,-27.125541125541123,15.142857142857142,10.0,6.571428571428571,10.363636363636363,5.023499200526171,3.721812876718807,0.4311,0.4296999999999999,0.3037999999999999,0.3222
20000199.0,2000-11-28,2000-01,NJN,UTA,92,98,0,5.0,7.0,0.7,11.4,93.4,96.3,92.7,84.9,2.0,1.0,0,0,16.683760683760685,15.695804195804197,30.705051282051283,29.728678710178706,2.9615384615384617,37.74592074592075,10.615384615384617,23.5,4.230769230769231,6.615384615384615,7.706302085018038,6.247700703438274,0.4476,0.4816,0.3908999999999999,0.3807
20000201.0,2000-11-28,2000-01,MIA,MIL,101,102,0,4.0,3.0,-3.8,-4.5,82.2,93.1,86.0,97.6,2.0,0.0,0,1,15.766381766381764,14.438034188034187,36.53917521367521,30.995998834498835,1.155982905982906,-20.369463869463868,17.22222222222222,16.083333333333332,5.538461538461538,9.615384615384617,5.208635019387383,7.675145301908482,0.3964,0.4351,0.3021,0.3673
20000206.0,2000-11-28,2000-01,LAL,IND,124,107,1,7.0,6.0,5.3,2.3,100.5,93.5,95.2,91.2,0.0,3.0,1,0,19.437728937728934,13.287878787878787,30.74933333333333,31.715112794612796,27.33791208791209,-4.179292929292929,26.928571428571427,16.25,6.75,19.5,9.966491036250176,6.727324609763433,0.4833999999999999,0.4427999999999999,0.4154,0.354
20000204.0,2000-11-28,2000-01,DAL,TOR,107,93,1,6.0,8.0,-2.3,9.0,92.0,96.7,94.3,87.7,2.0,1.0,0,0,16.547619047619047,8.538461538461538,31.48614285714286,26.864608974358976,5.642857142857142,21.955128205128204,18.0,8.384615384615385,7.0,8.615384615384615,4.853867943568865,3.3110539136122883,0.4414,0.4364,0.3429,0.3511999999999999
20000202.0,2000-11-28,2000-01,CLE,BOS,72,87,0,6.0,4.0,0.8,-5.5,92.9,94.6,92.1,100.1,2.0,1.0,0,0,11.87179487179487,17.974358974358974,27.59634472934473,27.807738461538463,9.632478632478634,-5.8,13.0,21.0,9.307692307692308,7.923076923076923,1.753153064986673,7.996004919618061,0.4873,0.4147,0.4585,0.3436
20000203.0,2000-11-28,2000-01,CHI,MIN,76,96,0,1.0,5.0,-16.0,-0.9,81.8,97.1,97.8,98.0,1.0,2.0,0,0,14.794871794871796,17.646723646723647,26.83974145299145,34.99401424501424,-48.95421245421246,1.948717948717948,18.23076923076923,16.555555555555557,8.142857142857142,9.692307692307692,6.539967234119732,6.084657745326415,0.3771,0.4501,0.2859,0.3831
20000205.0,2000-11-28,2000-01,HOU,SAC,81,88,0,7.0,8.0,3.2,13.1,91.7,103.9,88.5,90.8,2.0,2.0,0,0,14.714285714285714,19.183333333333334,29.757281746031744,34.11835000000001,9.44047619047619,51.411904761904765,17.428571428571427,26.3,6.333333333333333,8.916666666666666,4.383280954654588,7.2951487312691485,0.4537000000000001,0.4585,0.3301999999999999,0.3311
20000211.0,2000-11-29,2000-01,CHH,TOR,103,79,1,5.0,7.0,5.1,6.9,92.4,95.7,87.3,88.8,3.0,0.0,0,1,13.536752136752137,9.833333333333334,35.99355726495726,29.546214285714285,33.712820512820514,22.857142857142858,16.733333333333334,7.142857142857143,6.533333333333333,8.714285714285714,4.874926299054593,2.3537493610029445,0.4288,0.4347,0.3333,0.3309
