game_id,date,season,home_team,away_team,home_score,away_score,home_won,home_wins_l10,away_wins_l10,home_net_rating_l10,away_net_rating_l10,home_ppg_l10,away_ppg_l10,home_opp_ppg_l10,away_opp_ppg_l10,home_rest_days,away_rest_days,is_back_to_back_home,is_back_to_back_away,home_top3_avg_ppg,away_top3_avg_ppg,home_top5_avg_mpg,away_top5_avg_mpg,home_top6_total_plusminus,away_top6_total_plusminus,home_star_ppg,away_star_ppg,home_6thman_quality,away_6thman_quality,home_depth_variance,away_depth_variance,home_fg_pct_l10,away_fg_pct_l10,home_fg3_pct_l10,away_fg3_pct_l10
20100796,2002-02-24,2001-02,PHX,SAS,92,83,1,4.0,6.0,-1.9,4.0,91.2,96.0,93.1,92.0,1.0,0.0,0,1,14.588744588744587,16.05276030747729,28.336686031746034,31.279495203392326,1.2879197994987468,18.493912945395426,19.654545454545456,24.796296296296298,3.263157894736842,4.2727272727272725,7.10662080335698,6.8893928317749396,0.4332,0.4407,0.2906,0.3689
20100790,2002-02-24,2001-02,NYK,LAL,91,107,0,2.0,6.0,-5.6,2.7,95.6,98.8,101.2,96.1,1.0,1.0,0,0,17.534591194968552,19.50067731011127,33.67609573724668,30.872921624364285,-17.46848357791754,30.802415129739106,20.962264150943398,26.09433962264151,5.066666666666666,6.7924528301886795,6.473300764626432,9.602211865584739,0.4546,0.4680000000000001,0.4293,0.3781
20100792,2002-02-24,2001-02,MIL,DET,89,82,1,4.0,8.0,-0.1,3.9,98.9,91.2,99.0,87.3,1.0,1.0,0,0,17.59557733546335,14.754191226563194,33.65855075786179,31.402209368107187,9.483811565040616,4.388945232664909,8.79245283018868,14.365384615384615,13.294117647058824,8.11320754716981,8.106085745496925,6.502439967238554,0.4537,0.44770000000000004,0.4102,0.3953
20100791,2002-02-24,2001-02,NJN,CHH,95,93,1,7.0,6.0,10.9,3.5,103.3,92.2,92.4,88.7,1.0,1.0,0,0,13.06476397966594,14.181009440813364,29.39550367849166,30.806828403968154,20.283164922153347,2.9052184815225877,14.703703703703704,17.916666666666668,3.489795918367347,15.12962962962963,4.766056176731221,6.213000882332982,0.46220000000000006,0.4484,0.3984,0.27240000000000003
20100797,2002-02-24,2001-02,DEN,ATL,84,89,0,3.0,5.0,-11.2,-2.7,92.8,90.8,104.0,93.5,0.0,1.0,1,0,11.110381593714926,15.610708898944191,26.93028534329581,29.823619016046585,-8.410449244343356,-19.459124902874905,12.962962962962964,21.137254901960784,5.127659574468085,10.127272727272727,2.7100313413149704,6.100190828902968,0.42560000000000003,0.4311,0.36669999999999997,0.3444
20100794,2002-02-24,2001-02,CLE,ORL,111,96,1,5.0,6.0,1.6,1.1,102.8,102.9,101.2,101.8,1.0,0.0,0,1,13.912252504076406,12.867934035948414,31.468990915443747,26.37116593923663,-6.742549152926511,7.282214663643236,17.57777777777778,9.584905660377359,11.0,2.0833333333333335,3.9709956728772524,5.092437850210767,0.46840000000000004,0.45890000000000003,0.44959999999999994,0.41949999999999993
20100795,2002-02-24,2001-02,MIA,WAS,92,80,1,7.0,4.0,3.9,-2.5,90.7,95.6,86.8,98.1,0.0,0.0,1,1,14.783960720130933,17.189127713321263,30.702752168795136,27.344876491202296,-1.9799166291497952,-1.5625446431898042,19.192307692307693,19.64864864864865,10.5,2.769230769230769,4.781604030865709,8.831446940804664,0.44320000000000004,0.4524,0.3115,0.4372
20100799,2002-02-25,2001-02,CHH,MIN,92,97,0,5.0,6.0,3.2,4.0,94.2,101.1,91.0,97.1,0.0,1.0,1,0,12.399697833031167,17.532830722685798,28.767598394198394,32.27244616210413,0.2515151515151517,21.926643244034548,18.384615384615383,19.072727272727274,5.166666666666667,5.277777777777778,5.799998047878911,6.116260176172627,0.4542,0.4709999999999999,0.2838,0.3807
20100801,2002-02-25,2001-02,GSW,IND,97,102,0,1.0,4.0,-6.4,-3.2,99.2,96.3,105.6,99.5,1.0,1.0,0,0,14.557692307692307,15.890685579196216,25.14609261678224,30.32580154520566,-14.727060151588455,-7.226190061803788,12.867924528301886,16.833333333333332,14.0,15.413793103448276,5.648467809769054,4.5155414645589,0.4218,0.4572,0.2831,0.3663
20100800,2002-02-25,2001-02,MEM,LAC,77,90,0,2.0,3.0,-5.1,-6.1,85.5,93.4,90.6,99.5,3.0,1.0,0,0,6.5,13.95204678362573,24.455564155295644,30.260284163224263,-12.402699805068226,-4.122365201541403,0.0,18.4,4.066666666666666,8.946428571428571,7.189107864057957,4.030600589101541,0.4572,0.41899999999999993,0.2245,0.3335
